# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sat Feb  6 12:35:10 2021
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_pdisposition: Disposition Using Kepler Data
# COLUMN koi_score:      Disposition Score
# COLUMN koi_fpflag_nt:  Not Transit-Like False Positive Flag
# COLUMN koi_fpflag_ss:  Stellar Eclipse False Positive Flag
# COLUMN koi_fpflag_co:  Centroid Offset False Positive Flag
# COLUMN koi_fpflag_ec:  Ephemeris Match Indicates Contamination False Positive Flag
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_period_err1: Orbital Period Upper Unc. [days]
# COLUMN koi_period_err2: Orbital Period Lower Unc. [days]
# COLUMN koi_time0bk:    Transit Epoch [BKJD]
# COLUMN koi_time0bk_err1: Transit Epoch Upper Unc. [BKJD]
# COLUMN koi_time0bk_err2: Transit Epoch Lower Unc. [BKJD]
# COLUMN koi_impact:     Impact Parameter
# COLUMN koi_impact_err1: Impact Parameter Upper Unc.
# COLUMN koi_impact_err2: Impact Parameter Lower Unc.
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_duration_err1: Transit Duration Upper Unc. [hrs]
# COLUMN koi_duration_err2: Transit Duration Lower Unc. [hrs]
# COLUMN koi_depth:      Transit Depth [ppm]
# COLUMN koi_depth_err1: Transit Depth Upper Unc. [ppm]
# COLUMN koi_depth_err2: Transit Depth Lower Unc. [ppm]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_prad_err1:  Planetary Radius Upper Unc. [Earth radii]
# COLUMN koi_prad_err2:  Planetary Radius Lower Unc. [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_teq_err1:   Equilibrium Temperature Upper Unc. [K]
# COLUMN koi_teq_err2:   Equilibrium Temperature Lower Unc. [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_insol_err1: Insolation Flux Upper Unc. [Earth flux]
# COLUMN koi_insol_err2: Insolation Flux Lower Unc. [Earth flux]
# COLUMN koi_model_snr:  Transit Signal-to-Noise
# COLUMN koi_tce_plnt_num: TCE Planet Number
# COLUMN koi_tce_delivname: TCE Delivery
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_steff_err1: Stellar Effective Temperature Upper Unc. [K]
# COLUMN koi_steff_err2: Stellar Effective Temperature Lower Unc. [K]
# COLUMN koi_slogg:      Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN koi_slogg_err1: Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN koi_slogg_err2: Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_srad_err1:  Stellar Radius Upper Unc. [Solar radii]
# COLUMN koi_srad_err2:  Stellar Radius Lower Unc. [Solar radii]
# COLUMN ra:             RA [decimal degrees]
# COLUMN dec:            Dec [decimal degrees]
# COLUMN koi_kepmag:     Kepler-band [mag]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_period_err1,koi_period_err2,koi_time0bk,koi_time0bk_err1,koi_time0bk_err2,koi_impact,koi_impact_err1,koi_impact_err2,koi_duration,koi_duration_err1,koi_duration_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_steff_err1,koi_steff_err2,koi_slogg,koi_slogg_err1,koi_slogg_err2,koi_srad,koi_srad_err1,koi_srad_err2,ra,dec,koi_kepmag
10287248,K01152.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,4.722254104,1.5750000e-06,-1.5750000e-06,178.2433130,2.550000e-04,-2.550000e-04,0.5060,0.0300,-0.0030,3.45100,0.02090,-0.02090,8.2670e+04,3.540e+02,-3.540e+02,14.45,9.800e-01,-8.000e-01,557.0,,,22.67,4.75,-3.73,314.10,1,q1_q17_dr25_tce,3801.00,57.00,-62.00,4.776,0.025,-0.039,0.4880,0.0330,-0.0270,296.695620,47.327309,13.987
10351767,K01153.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,0,0,0.635069939,7.1000000e-08,-7.1000000e-08,134.0209283,8.690000e-05,-8.690000e-05,1.2500,0.1870,-0.0790,2.07171,0.00354,-0.00354,3.3117e+04,2.960e+01,-2.960e+01,57.77,1.829e+01,-6.120e+00,2351.0,,,7193.72,6499.52,-2154.28,578.60,1,q1_q17_dr25_tce,6340.00,150.00,-206.00,4.434,0.054,-0.216,1.0580,0.3350,-0.1120,296.320280,47.406570,14.539
10295951,K01154.01,,CANDIDATE,CANDIDATE,0.8710,0,0,0,0,6.810823723,1.0140000e-06,-1.0140000e-06,136.0466700,1.150000e-04,-1.150000e-04,0.5700,0.0110,-0.0100,7.98574,0.00861,-0.00861,1.4447e+04,1.200e+01,-1.200e+01,26.06,6.360e+00,-9.530e+00,1626.0,,,1656.16,1245.30,-1094.83,1441.90,1,q1_q17_dr25_tce,7226.00,228.00,-304.00,3.967,0.315,-0.135,2.0790,0.5070,-0.7600,299.102810,47.377781,12.628
10342041,K01155.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.933746515,3.1100000e-07,-3.1100000e-07,133.3874150,2.910000e-04,-2.910000e-04,1.2620,0.0850,-0.0820,6.65220,0.02180,-0.02180,2.9366e+03,7.000e+00,-7.000e+00,25.54,3.380e+00,-2.250e+00,1508.0,,,1222.25,541.93,-310.48,549.50,1,q1_q17_dr25_tce,5252.00,157.00,-141.00,4.596,0.054,-0.072,0.7160,0.0950,-0.0630,292.833010,47.495529,14.658
10514770,K01156.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,1.872421727,5.6400000e-07,-5.6400000e-07,134.3661620,2.500000e-04,-2.500000e-04,0.9170,0.0160,-0.0180,1.52610,0.02570,-0.02570,3.0189e+03,3.260e+01,-3.260e+01,5.65,8.100e-01,-7.300e-01,1298.0,,,672.92,315.81,-220.05,179.00,1,q1_q17_dr25_tce,5337.00,159.00,-159.00,4.486,0.105,-0.105,0.8250,0.1180,-0.1060,281.523800,47.755341,15.290
9775938,K00951.02,Kepler-258 c,CONFIRMED,CANDIDATE,0.9820,0,0,0,0,33.652847400,1.0540000e-04,-1.0540000e-04,147.8025000,2.660000e-03,-2.660000e-03,0.5670,0.0060,-0.5090,3.96160,0.09490,-0.09490,1.1408e+03,2.960e+01,-2.960e+01,3.05,3.520e+00,-4.400e-01,470.0,,,11.50,48.38,-4.03,41.90,2,q1_q17_dr25_tce,4954.00,148.00,-148.00,4.462,0.102,-0.578,0.8850,1.0190,-0.1270,294.068480,46.579330,15.223
9787239,K00952.01,Kepler-32 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.901278150,7.0300000e-06,-7.0300000e-06,171.4067400,8.840000e-04,-8.840000e-04,0.0300,0.2880,-0.0300,2.19790,0.03070,-0.03070,1.5252e+03,2.890e+01,-2.890e+01,1.94,1.300e-01,-2.000e-01,514.0,,,16.54,3.85,-4.36,56.60,1,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
9787239,K00952.02,Kepler-32 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.752096910,1.3060000e-05,-1.3060000e-05,170.6367100,1.180000e-03,-1.180000e-03,0.0170,0.3170,-0.0170,2.37420,0.03840,-0.03840,1.3676e+03,3.250e+01,-3.250e+01,1.83,1.300e-01,-1.900e-01,451.0,,,9.76,2.27,-2.58,44.80,3,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
9787239,K00952.03,Kepler-32 d,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,22.780782410,3.9510000e-05,-3.9510000e-05,155.2040800,1.380000e-03,-1.380000e-03,0.0080,0.2830,-0.0080,3.30020,0.04490,-0.04490,1.9251e+03,4.230e+01,-4.230e+01,2.17,1.500e-01,-2.200e-01,328.0,,,2.73,0.63,-0.72,46.40,2,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
9787239,K00952.04,Kepler-32 e,CONFIRMED,CANDIDATE,0.9680,0,0,0,0,2.896005211,4.3170000e-06,-4.3170000e-06,133.6122800,1.180000e-03,-1.180000e-03,0.0820,0.2560,-0.0820,1.67760,0.03450,-0.03450,6.1410e+02,2.320e+01,-2.320e+01,1.23,8.000e-02,-1.300e-01,652.0,,,42.53,9.92,-11.21,28.60,4,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
9787239,K00952.05,Kepler-32 f,CONFIRMED,CANDIDATE,0.9960,0,0,0,0,0.742957911,2.3000000e-07,-2.3000000e-07,133.2793600,2.280000e-04,-2.280000e-04,0.1620,0.1620,-0.1610,0.66880,0.05100,-0.05100,8.4330e+02,1.360e+01,-1.360e+01,1.47,1.000e-01,-1.500e-01,1026.0,,,262.51,61.21,-69.21,45.30,5,q1_q17_dr25_tce,3731.00,73.00,-83.00,4.750,0.052,-0.028,0.4980,0.0340,-0.0510,297.842410,46.574268,15.801
2309719,K01020.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,0,54.356350670,1.5980000e-05,-1.5980000e-05,164.0702210,2.390000e-04,-2.390000e-04,1.1420,0.3010,-0.0720,6.43450,0.01290,-0.01290,1.0510e+04,1.990e+01,-1.990e+01,38.81,6.740e+00,-4.890e+00,566.0,,,24.18,11.87,-7.27,628.10,1,q1_q17_dr25_tce,6161.00,123.00,-135.00,4.281,0.120,-0.120,1.2550,0.2180,-0.1580,292.930850,37.606640,12.899
2558363,K01021.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.546248550,8.7300000e-07,-8.7300000e-07,178.5614000,1.310000e-03,-1.310000e-03,1.2150,1.0700,-0.0060,2.05430,0.07320,-0.07320,6.3970e+02,1.860e+01,-1.860e+01,18.93,3.180e+00,-1.460e+00,1837.0,,,2677.36,1432.81,-657.57,42.90,1,q1_q17_dr25_tce,5414.00,162.00,-162.00,4.625,0.035,-0.105,0.7140,0.1200,-0.0550,287.133880,37.839260,15.996
2716853,K01022.01,Kepler-752 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,18.827440230,7.9340000e-05,-7.9340000e-05,196.1908800,3.130000e-03,-3.130000e-03,0.0250,0.4120,-0.0250,4.66400,0.10600,-0.10600,1.0062e+03,3.620e+01,-3.620e+01,2.70,7.800e-01,-2.500e-01,632.0,,,37.82,32.51,-10.39,29.50,1,q1_q17_dr25_tce,5687.00,169.00,-169.00,4.538,0.046,-0.184,0.8600,0.2460,-0.0820,292.268130,37.955639,15.762
2445154,K01023.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,8.412006900,3.5090000e-05,-3.5090000e-05,139.6474500,3.620000e-03,-3.620000e-03,0.0220,0.8210,-0.0220,3.92300,0.55100,-0.55100,8.1960e+02,3.440e+01,-3.440e+01,1.71,1.500e-01,-1.300e-01,590.0,,,28.69,9.33,-6.89,39.70,1,q1_q17_dr25_tce,4502.00,121.00,-134.00,4.668,0.028,-0.048,0.6210,0.0570,-0.0460,291.853820,37.741920,15.156
2715135,K01024.01,Kepler-753 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.747711909,7.4880000e-06,-7.4880000e-06,133.2993900,1.110000e-03,-1.110000e-03,0.5750,0.0510,-0.4540,1.89230,0.04000,-0.04000,8.2010e+02,1.850e+01,-1.850e+01,1.86,7.000e-02,-9.000e-02,641.0,,,40.07,6.76,-6.61,51.70,1,q1_q17_dr25_tce,4252.00,84.00,-84.00,4.640,0.030,-0.017,0.6320,0.0250,-0.0310,291.903260,37.902290,14.496
8644288,K00137.03,Kepler-18 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.504691252,3.0910000e-06,-3.0910000e-06,133.5119410,7.140000e-04,-7.140000e-04,0.7410,0.0040,-0.5500,1.98110,0.02270,-0.02270,3.1510e+02,5.100e+00,-5.100e+00,2.03,1.300e-01,-1.400e-01,1165.0,,,435.21,97.61,-77.29,67.50,3,q1_q17_dr25_tce,5356.00,112.00,-72.00,4.338,0.065,-0.040,1.0550,0.0650,-0.0720,298.079440,44.746319,13.549
3113266,K01088.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,0.995861402,1.4600000e-07,-1.4600000e-07,132.3468190,1.220000e-04,-1.220000e-04,1.2560,2.5280,-0.1390,1.15070,0.00838,-0.00838,4.9938e+03,2.400e+01,-2.400e+01,26.93,3.810e+00,-2.370e+00,1477.0,,,1124.35,524.29,-295.75,272.00,1,q1_q17_dr25_tce,5286.00,158.00,-158.00,4.604,0.045,-0.071,0.7060,0.1000,-0.0620,290.639430,38.284630,15.577
3247268,K01089.01,Kepler-418 b,CONFIRMED,CANDIDATE,0.9340,0,0,0,0,86.678560520,6.2620000e-05,-6.2620000e-05,175.5970130,5.840000e-04,-5.840000e-04,0.2910,0.0750,-0.1730,10.12890,0.05150,-0.05150,8.2441e+03,2.870e+01,-2.870e+01,9.83,1.480e+00,-1.200e+00,434.0,,,8.41,3.54,-2.43,318.30,1,q1_q17_dr25_tce,5822.00,105.00,-116.00,4.351,0.115,-0.115,1.0810,0.1620,-0.1320,294.433500,38.355450,14.696
3247268,K01089.02,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,12.218280970,1.1280000e-05,-1.1280000e-05,140.3210950,7.450000e-04,-7.450000e-04,0.7780,0.0270,-0.5560,2.69690,0.06690,-0.06690,1.8434e+03,2.320e+01,-2.320e+01,5.10,7.600e-01,-6.200e-01,835.0,,,114.59,48.15,-33.11,90.10,2,q1_q17_dr25_tce,5822.00,105.00,-116.00,4.351,0.115,-0.115,1.0810,0.1620,-0.1320,294.433500,38.355450,14.696
3232859,K01090.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,8.387210055,2.1330000e-06,-2.1330000e-06,138.9037590,2.210000e-04,-2.210000e-04,1.2840,31.3400,-0.1040,1.64770,0.01220,-0.01220,4.9520e+03,3.340e+01,-3.340e+01,72.52,1.135e+01,-1.705e+01,1211.0,,,509.55,209.48,-227.16,180.60,1,q1_q17_dr25_tce,6089.00,82.00,-82.00,4.044,0.182,-0.098,1.7950,0.2810,-0.4220,290.862000,38.353580,14.010
3098184,K01091.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,0,1,15.238453900,1.5880000e-04,-1.5880000e-04,369.5690200,6.920000e-03,-6.920000e-03,0.7400,0.0510,-0.2240,19.29200,0.69200,-0.69200,7.0190e+03,1.510e+02,-1.510e+02,9.84,2.840e+00,-1.220e+00,829.0,,,111.67,95.62,-38.34,56.00,1,q1_q17_dr25_tce,6384.00,179.00,-246.00,4.419,0.062,-0.188,1.0860,0.3140,-0.1340,286.000310,38.284599,15.148
2720309,K01092.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,0.413334492,1.3900000e-07,-1.3900000e-07,133.2122250,2.790000e-04,-2.790000e-04,1.2313,0.1399,-0.0550,2.38080,0.02670,-0.02670,2.0251e+03,1.190e+01,-1.190e+01,31.52,1.467e+01,-2.800e+00,2509.0,,,9374.09,13020.15,-2578.93,236.90,,,5973.00,161.00,-200.00,4.465,0.044,-0.311,1.0160,0.4730,-0.0900,293.025120,37.992641,14.784
10342065,K01157.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,0.933746140,4.8100000e-07,-4.8100000e-07,133.3881530,4.660000e-04,-4.660000e-04,1.2700,0.1090,-0.1000,6.55100,0.03210,-0.03210,1.7175e+03,6.300e+00,-6.300e+00,149.71,3.535e+01,-1.132e+02,3303.0,,,28084.15,21255.96,-26636.71,365.70,1,q1_q17_dr25_tce,5438.00,193.00,-193.00,3.424,0.832,-0.156,4.3190,1.0200,-3.2650,292.842130,47.483829,13.964
10352945,K01158.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,6.471792750,3.8960000e-05,-3.8960000e-05,356.3847700,4.340000e-03,-4.340000e-03,0.0140,0.4080,-0.0140,6.78800,0.12200,-0.12200,4.0250e+02,1.490e+01,-1.490e+01,2.08,6.200e-01,-2.400e-01,1075.0,,,316.00,275.50,-108.68,30.70,1,q1_q17_dr25_tce,6341.00,176.00,-264.00,4.446,0.062,-0.188,1.0330,0.3050,-0.1220,296.699710,47.406731,15.403
10354039,K01159.01,,CANDIDATE,CANDIDATE,0.8940,0,0,0,0,64.617518000,1.9380000e-04,-1.9380000e-04,166.1442500,2.360000e-03,-2.360000e-03,0.9000,0.0180,-0.0640,5.79600,0.23500,-0.23500,2.4866e+03,5.020e+01,-5.020e+01,5.40,5.500e-01,-6.100e-01,383.0,,,5.09,1.94,-1.53,61.90,1,q1_q17_dr25_tce,5043.00,164.00,-149.00,4.470,0.104,-0.095,0.8810,0.0900,-0.0990,297.014830,47.486431,15.332
10330115,K01160.01,Kepler-781 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,13.214096070,3.7010000e-05,-3.7010000e-05,140.5849200,2.460000e-03,-2.460000e-03,0.8120,0.1060,-0.6060,3.56410,0.07000,-0.07000,1.1548e+03,3.510e+01,-3.510e+01,2.77,4.300e-01,-2.300e-01,629.0,,,36.95,18.38,-9.05,38.00,1,q1_q17_dr25_tce,5333.00,159.00,-143.00,4.620,0.032,-0.097,0.7280,0.1120,-0.0600,287.653630,47.414810,15.987
10426656,K01161.01,Kepler-272 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,6.057299660,1.7920000e-05,-1.7920000e-05,135.9275600,2.360000e-03,-2.360000e-03,0.2190,0.2480,-0.2190,3.74190,0.07420,-0.07420,3.8520e+02,1.180e+01,-1.180e+01,1.94,2.100e-01,-2.600e-01,947.0,,,189.98,58.52,-55.90,35.10,1,q1_q17_dr25_tce,5334.00,79.00,-79.00,4.372,0.132,-0.077,1.0040,0.1110,-0.1350,299.127530,47.593830,14.678
9820483,K00953.01,Kepler-740 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,3.584101048,1.9160000e-06,-1.9160000e-06,170.4278290,4.220000e-04,-4.220000e-04,0.0450,0.3190,-0.0450,2.73160,0.02060,-0.02060,2.6081e+03,1.810e+01,-1.810e+01,4.66,1.340e+00,-4.400e-01,1131.0,,,386.66,332.86,-109.75,166.30,1,q1_q17_dr25_tce,5739.00,171.00,-188.00,4.518,0.048,-0.204,0.9220,0.2640,-0.0880,286.482270,46.692451,15.954
9941662,K00013.01,Kepler-13 b,CONFIRMED,CANDIDATE,0.8750,0,1,0,0,1.763587535,4.2000000e-08,-4.2000000e-08,120.5659254,1.990000e-05,-1.990000e-05,0.5120,0.0070,-0.0080,3.16877,0.00290,-0.00290,4.5906e+03,1.500e+00,-1.500e+00,21.42,6.330e+00,-9.480e+00,3559.0,,,37958.27,32770.23,-28302.96,4061.90,1,q1_q17_dr25_tce,9107.00,242.00,-443.00,3.867,0.343,-0.147,3.0310,0.8950,-1.3420,286.971190,46.868359,9.958
7778437,K00131.01,Kepler-471 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,5.014234733,8.5900000e-07,-8.5900000e-07,133.1742890,1.410000e-04,-1.410000e-04,0.0660,0.0290,-0.0660,4.58900,0.00525,-0.00525,6.5360e+03,9.500e+00,-9.500e+00,10.63,3.570e+00,-1.530e+00,1308.0,,,692.13,665.33,-253.54,794.30,1,q1_q17_dr25_tce,6490.00,155.00,-232.00,4.320,0.067,-0.202,1.3070,0.4390,-0.1880,299.097530,43.497589,13.797
9823457,K00954.01,Kepler-259 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.115287270,1.3400000e-05,-1.3400000e-05,174.5225700,1.420000e-03,-1.420000e-03,0.9160,0.0050,-0.6310,3.21100,0.10000,-0.10000,8.3490e+02,1.530e+01,-1.530e+01,3.10,9.000e-01,-3.000e-01,879.0,,,140.92,120.76,-39.20,59.10,1,q1_q17_dr25_tce,5926.00,160.00,-178.00,4.532,0.036,-0.204,0.8870,0.2590,-0.0860,288.211940,46.615002,15.219
9823457,K00954.02,Kepler-259 c,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,36.925040900,1.1650000e-04,-1.1650000e-04,174.2224600,2.360000e-03,-2.360000e-03,0.8380,0.0430,-0.6110,4.93810,0.07380,-0.07380,9.0200e+02,2.430e+01,-2.430e+01,3.01,8.800e-01,-2.900e-01,530.0,,,18.70,16.02,-5.20,39.30,2,q1_q17_dr25_tce,5926.00,160.00,-178.00,4.532,0.036,-0.204,0.8870,0.2590,-0.0860,288.211940,46.615002,15.219
2574201,K01025.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,1,1,0,37.478349200,2.9390000e-04,-2.9390000e-04,157.3171300,6.030000e-03,-6.030000e-03,1.1610,68.4100,-0.3800,5.31700,0.34100,-0.34100,1.4679e+03,8.460e+01,-8.460e+01,10.05,7.800e-01,-1.030e+00,262.0,,,1.12,0.27,-0.29,18.30,1,q1_q17_dr25_tce,3687.00,65.00,-80.00,4.813,0.048,-0.036,0.4400,0.0340,-0.0450,291.108460,37.857792,15.501
2166206,K01028.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,0,0,1,1,8.096957640,2.3290000e-05,-2.3290000e-05,140.7421600,2.380000e-03,-2.380000e-03,1.1650,41.4800,-0.0210,3.31900,0.11800,-0.11800,2.8350e+02,9.400e+00,-9.400e+00,34.00,5.200e+00,-7.780e+00,1197.0,,,484.58,194.86,-211.75,35.40,1,q1_q17_dr25_tce,5949.00,80.00,-80.00,4.024,0.203,-0.087,1.7070,0.2610,-0.3910,292.736270,37.560341,13.295
2164169,K01029.01,,CANDIDATE,CANDIDATE,1.0000,0,0,0,0,32.312286700,1.7360000e-04,-1.7360000e-04,133.8670000,4.700000e-03,-4.700000e-03,0.9340,0.0050,-0.6460,6.56900,0.20800,-0.20800,6.7780e+02,2.260e+01,-2.260e+01,4.84,7.900e-01,-1.060e+00,699.0,,,56.49,24.19,-23.80,33.60,1,q1_q17_dr25_tce,5821.00,79.00,-79.00,4.108,0.182,-0.098,1.4940,0.2440,-0.3260,292.290990,37.580799,14.757
2574338,K01030.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0,9.229613840,4.2780000e-05,-4.2780000e-05,138.4396100,4.220000e-03,-4.220000e-03,0.0670,0.3930,-0.0670,2.23500,0.11700,-0.11700,4.9210e+02,2.970e+01,-2.970e+01,2.79,4.700e-01,-1.900e-01,1021.0,,,257.11,111.43,-45.91,19.30,1,q1_q17_dr25_tce,6320.00,75.00,-88.00,4.347,0.032,-0.120,1.2520,0.2120,-0.0850,291.138490,37.859299,15.399
2584163,K01031.01,Kepler-754 b,CONFIRMED,CANDIDATE,0.8850,0,0,0,0,14.559855600,1.6120000e-04,-1.6120000e-04,135.9503800,8.900000e-03,-8.900000e-03,0.0260,0.4230,-0.0260,5.62400,0.24600,-0.24600,2.9060e+02,2.060e+01,-2.060e+01,1.64,4.900e-01,-2.100e-01,758.0,,,78.26,68.80,-25.83,15.60,1,q1_q17_dr25_tce,5959.00,167.00,-188.00,4.460,0.067,-0.202,0.9660,0.2870,-0.1230,293.254120,37.846191,15.160
4180280,K00144.01,Kepler-472 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,4.176254191,1.7990000e-06,-1.7990000e-06,133.0904150,3.560000e-04,-3.560000e-04,0.7150,0.0800,-0.4860,3.67160,0.03860,-0.03860,1.3601e+03,6.200e+00,-6.200e+00,3.07,2.000e-01,-1.100e-01,876.0,,,139.48,32.11,-20.03,249.70,1,q1_q17_dr25_tce,4957.00,100.00,-100.00,4.594,0.014,-0.060,0.7760,0.0510,-0.0280,296.524290,39.249760,13.698
3239636,K01093.01,,FALSE POSITIVE,FALSE POSITIVE,0.0000,1,0,1,0,0.528755447,7.6000000e-07,-7.6000000e-07,133.3822700,1.170000e-03,-1.170000e-03,1.2040,0.0910,-0.0990,5.71400,0.27100,-0.27100,4.0850e+02,6.600e+00,-6.600e+00,47.75,7.530e+00,-1.129e+01,3271.0,,,27241.45,11275.39,-12099.61,100.10,1,q1_q17_dr25_tce,6151.00,83.00,-73.00,3.920,0.196,-0.098,1.9540,0.3080,-0.4620,292.583040,38.374378,14.662
2721030,K01094.01,Kepler-766 b,CONFIRMED,CANDIDATE,0.9940,0,0,0,0,6.100276210,1.6210000e-05,-1.6210000e-05,135.5865600,2.330000e-03,-2.330000e-03,0.0150,0.3600,-0.0150,4.74760,0.06470,-0.06470,7.6660e+02,1.960e+01,-1.960e+01,2.59,8.200e-01,-2.800e-01,990.0,,,227.15,222.45,-68.49,43.20,1,q1_q17_dr25_tce,5957.00,195.00,-195.00,4.506,0.039,-0.208,0.9370,0.2990,-0.1000,293.184540,37.969841,15.678
3329204,K01095.01,,CANDIDATE,CANDIDATE,0.9970,0,0,0,0,51.598095540,4.6310000e-05,-4.6310000e-05,203.9799140,7.210000e-04,-7.210000e-04,0.2510,0.1500,-0.2510,2.01530,0.03630,-0.03630,5.8692e+03,8.710e+01,-8.710e+01,6.57,1.900e+00,-5.900e-01,449.0,,,9.61,8.34,-2.57,79.70,1,q1_q17_dr25_tce,5681.00,169.00,-169.00,4.551,0.034,-0.195,0.8590,0.2480,-0.0780,287.616880,38.402321,15.617
3230491,K01096.01,,CANDIDATE,CANDIDATE,,0,0,0,0,1500.000000000,0.0000000e+00,0.0000000e+00,315.3308300,1.420000e-03,-1.420000e-03,0.9243,0.3976,-0.0482,7.10900,0.14400,-0.14400,9.5920e+03,2.070e+02,-2.070e+02,9.80,3.480e+00,-7.100e-01,139.0,,,0.09,0.09,-0.02,62.50,,,5606.00,158.00,-150.00,4.597,0.030,-0.213,0.7600,0.2700,-0.0550,290.183040,38.321941,14.709
3340070,K01097.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,0,10.911048700,1.1690000e-04,-1.1690000e-04,142.5271400,8.920000e-03,-8.920000e-03,0.9761,0.4458,-0.0301,7.03300,0.51000,-0.51000,4.0190e+02,2.640e+01,-2.640e+01,2.36,1.010e+00,-1.800e-01,786.0,,,90.07,115.22,-22.05,28.30,,,5903.00,166.00,-170.00,4.546,0.030,-0.304,0.8640,0.3700,-0.0680,290.894070,38.435032,15.172
7626506,K00150.01,Kepler-112 b,CONFIRMED,CANDIDATE,1.0000,0,0,0,0,8.408878137,6.1280000e-06,-6.1280000e-06,134.0063660,6.060000e-04,-6.060000e-04,0.0180,0.3070,-0.0180,3.49670,0.01960,-0.01960,7.9890e+02,6.100e+00,-6.100e+00,2.28,1.900e-01,-2.000e-01,809.0,,,101.22,28.04,-23.26,147.20,1,q1_q17_dr25_tce,5551.00,111.00,-111.00,4.508,0.077,-0.063,0.8120,0.0700,-0.0700,296.981020,43.209751,13.771
